File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
D01097,Hand,6191,6191,[3],[0.025    0.87866  0.025    0.975    0.025    0.354297]
D01106,Hand,2248,2248,[3],[0.025    0.190557 0.025    0.134926 0.025    0.975   ]
D01117,Hand,6038,6038,[3],[0.025    0.975    0.025    0.850934 0.025    0.263156]
D01118,Hand,1557,1557,[3],[0.025    0.572276 0.025    0.346703 0.025    0.975   ]
D01153,Hand,25001,25001,[3],[0.025    0.354705 0.025    0.293481 0.025    0.975   ]
D01162,Hand,1198,1198,[3],[0.025    0.858363 0.025    0.783293 0.025    0.975   ]
D01170,Hand,1547,1547,[3],[0.025    0.489372 0.025    0.367234 0.025    0.975   ]
D01172,Hand,43386,43386,[3],[0.025    0.351535 0.025    0.975    0.025    0.370544]
D01193,Hand,386,386,[3],[0.025    0.775154 0.025    0.395345 0.025    0.975   ]
D01197,Hand,7112,7112,[3],[-0.527846  0.706539 -0.584171  0.991672 -0.265788  0.368778]
D01198,Hand,1925,1925,[3],[0.025    0.245675 0.025    0.179601 0.025    0.975   ]
D01200,Hand,7314,7314,[3],[-0.409487  0.345461 -0.623273  0.982069 -0.258065  0.348208]
m323,Hand,43386,43386,[3],[0.025    0.351535 0.025    0.975    0.025    0.370544]
m324,Hand,25001,25001,[3],[0.025    0.354705 0.025    0.293481 0.025    0.975   ]
m325,Hand,1546,1546,[3],[0.025    0.465624 0.025    0.975    0.025    0.533065]
m326,Hand,1521,1521,[3],[0.025    0.426691 0.025    0.975    0.025    0.525357]
m327,Hand,386,386,[3],[0.025    0.775154 0.025    0.395345 0.025    0.975   ]
m328,Hand,6038,6038,[3],[0.025    0.975    0.025    0.850934 0.025    0.263156]
m329,Hand,6191,6191,[3],[0.025    0.87866  0.025    0.975    0.025    0.354297]
m330,Hand,799,799,[3],[0.025    0.975    0.025    0.39912  0.025    0.522038]
m331,Hand,421,421,[3],[0.025    0.384709 0.025    0.975    0.025    0.563866]
m332,Hand,1198,1198,[3],[0.025    0.858363 0.025    0.783293 0.025    0.975   ]
m333,Hand,1023,1023,[3],[0.025    0.908244 0.025    0.665105 0.025    0.975   ]
m334,Hand,114,114,[3],[0.025    0.795743 0.025    0.975    0.025    0.40055 ]
m335,Hand,7929,7929,[3],[0.025    0.576129 0.025    0.975    0.025    0.67506 ]
m336,Hand,1557,1557,[3],[0.025    0.572276 0.025    0.346703 0.025    0.975   ]
m337,Hand,1925,1925,[3],[0.025    0.245675 0.025    0.179601 0.025    0.975   ]
m338,Hand,1547,1547,[3],[0.025    0.489372 0.025    0.367234 0.025    0.975   ]
m339,Hand,2248,2248,[3],[0.025    0.190557 0.025    0.134926 0.025    0.975   ]
m1627,Hat,1009,1009,[3],[0.025    0.975    0.025    0.462361 0.025    0.690203]
m1628,Hat,958,958,[3],[0.025    0.790791 0.025    0.555515 0.025    0.975   ]
m1629,Hat,2388,2388,[3],[0.025    0.729621 0.025    0.448129 0.025    0.975   ]
m1630,Hat,562,562,[3],[0.025    0.892071 0.025    0.447202 0.025    0.975   ]
m1631,Hat,2064,2064,[3],[0.025    0.854637 0.025    0.488631 0.025    0.975   ]
m1632,Hat,1264,1264,[3],[0.025    0.862625 0.025    0.795065 0.025    0.975   ]
m1633,Hat,1400,1400,[3],[0.025    0.505742 0.025    0.849176 0.025    0.975   ]
m1634,Hat,5814,5814,[3],[0.025    0.927438 0.025    0.685583 0.025    0.975   ]
m1635,Hat,5092,5092,[3],[0.025    0.844032 0.025    0.698107 0.025    0.975   ]
m1636,Hat,426,426,[3],[0.025    0.893712 0.025    0.898678 0.025    0.975   ]
m1637,Hat,1002,1002,[3],[0.025    0.784695 0.025    0.681205 0.025    0.975   ]
m1638,Hat,8815,8815,[3],[0.025    0.789762 0.025    0.484525 0.025    0.975   ]
m1639,Hat,2029,2029,[3],[0.025    0.664693 0.025    0.975    0.025    0.892742]
m1640,Hat,1002,1002,[3],[0.025    0.727928 0.025    0.704653 0.025    0.975   ]
m1641,Hat,1256,1256,[3],[0.025    0.558568 0.025    0.975    0.025    0.771103]
D00038,Helicopter,13309,13309,[3],[-0.852061  1.00076  -0.325843  0.183623 -0.198539  0.129104]
D00191,Helicopter,4498,4498,[3],[-0.920097  0.746514 -0.62371   0.731472 -0.258189  0.335164]
D00361,Helicopter,27062,27062,[3],[-0.890481  0.862211 -0.648252  0.747648 -0.281569  0.198595]
D00397,Helicopter,5567,5567,[3],[-0.812536  0.953353 -0.539772  0.837998 -0.288629  0.23361 ]
D00423,Helicopter,1362,1362,[3],[-1.07205   0.614204 -0.619176  0.674197 -0.180666  0.309461]
D00470,Helicopter,496,496,[3],[-1.04656   0.761715 -0.470549  0.804983 -0.440528  0.212143]
D00471,Helicopter,10985,10985,[3],[-1.01771   0.917997 -0.773587  0.809146 -0.280863  0.218196]
D00473,Helicopter,5823,5823,[3],[-0.983973  0.736932 -0.508541  0.369741 -0.802736  0.567885]
D00498,Helicopter,2133,2133,[3],[-1.05983   0.718282 -0.649526  0.6884   -0.184428  0.297431]
D00500,Helicopter,9980,9980,[3],[-1.02993   0.754817 -0.9081    0.459728 -0.252585  0.219288]
D00502,Helicopter,3716,3716,[3],[-1.0631    0.87532  -0.309767  0.274745 -0.659235  0.600796]
D00644,Helicopter,35044,35044,[3],[-0.956766  0.915133 -0.797532  0.934814 -0.198452  0.161666]
D00658,Helicopter,2770,2770,[3],[-0.730894  1.0857   -0.551787  0.834034 -0.328449  0.248646]
D00751,Helicopter,17617,17617,[3],[-0.969644  0.797196 -0.744752  0.770175 -0.202847  0.258086]
D00796,Helicopter,222,222,[3],[-0.749979  0.832151 -0.889721  0.939418 -0.316135  0.245196]
D00820,Helicopter,2929,2929,[3],[-0.663932  0.844106 -0.607224  0.494945 -0.242884  0.261522]
D00868,Helicopter,748,748,[3],[-0.633154  1.0153   -0.5954    0.654355 -0.13749   0.174547]
D00977,Helicopter,5681,5681,[3],[-0.9477    0.847368 -0.601495  0.761031 -0.220123  0.231861]
D00986,Helicopter,1176,1176,[3],[-0.780879  0.956675 -0.471915  0.732233 -0.122947  0.175549]
D00991,Helicopter,1988,1988,[3],[-1.03598   0.65601  -0.30443   0.543631 -0.255449  0.384601]
m1302,Helicopter,1058,1058,[3],[0.025    0.211885 0.025    0.289754 0.025    0.975   ]
m1304,Helicopter,1066,1066,[3],[0.025    0.266506 0.025    0.373271 0.025    0.975   ]
m1305,Helicopter,7105,7105,[3],[0.025    0.975    0.025    0.271097 0.025    0.166684]
m1306,Helicopter,8547,8547,[3],[0.025    0.751962 0.025    0.310837 0.025    0.975   ]
m1307,Helicopter,18454,18454,[3],[0.025    0.753955 0.025    0.336938 0.025    0.975   ]
m1308,Helicopter,58392,58392,[3],[0.025    0.915335 0.025    0.251275 0.025    0.975   ]
m1309,Helicopter,2046,2046,[3],[0.025    0.975    0.025    0.262523 0.025    0.652485]
m1310,Helicopter,1362,1362,[3],[0.025   0.77452 0.025   0.29927 0.025   0.975  ]
m1311,Helicopter,1006,1006,[3],[0.025    0.851879 0.025    0.20723  0.025    0.975   ]
m1312,Helicopter,222,222,[3],[0.025    0.975    0.025    0.311245 0.025    0.839692]
m1313,Helicopter,1610,1610,[3],[0.025    0.813506 0.025    0.975    0.025    0.29115 ]
m1314,Helicopter,1644,1644,[3],[0.025    0.975    0.025    0.767999 0.025    0.391399]
m1315,Helicopter,510,510,[3],[0.025    0.752246 0.025    0.975    0.025    0.226254]
m1316,Helicopter,396,396,[3],[0.025    0.975    0.025    0.580851 0.025    0.258243]
m1317,Helicopter,1176,1176,[3],[0.025    0.975    0.025    0.669317 0.025    0.224073]
m1318,Helicopter,1162,1162,[3],[0.025    0.975    0.025    0.75913  0.025    0.250313]
m1319,Helicopter,598,598,[3],[0.025    0.687735 0.025    0.975    0.025    0.178555]
m1320,Helicopter,7818,7818,[3],[0.025    0.762713 0.025    0.312566 0.025    0.975   ]
m1321,Helicopter,2752,2752,[3],[0.025    0.658962 0.025    0.279761 0.025    0.975   ]
m1322,Helicopter,675,675,[3],[0.025    0.858476 0.025    0.975    0.025    0.290439]
m1323,Helicopter,6136,6136,[3],[0.025    0.802266 0.025    0.474942 0.025    0.975   ]
m1325,Helicopter,1545,1545,[3],[0.025    0.837723 0.025    0.975    0.025    0.299723]
m1326,Helicopter,1545,1545,[3],[0.025    0.975    0.025    0.30347  0.025    0.840149]
m1327,Helicopter,7851,7851,[3],[0.025    0.762712 0.025    0.975    0.025    0.312559]
m1328,Helicopter,3218,3218,[3],[0.025    0.975    0.025    0.318917 0.025    0.789381]
m1329,Helicopter,665,665,[3],[0.025    0.787129 0.025    0.574544 0.025    0.975   ]
m1330,Helicopter,294,294,[3],[0.025    0.222571 0.025    0.251327 0.025    0.975   ]
m1332,Helicopter,496,496,[3],[0.025    0.729325 0.025    0.320984 0.025    0.975   ]
m1333,Helicopter,439,439,[3],[0.025    0.815941 0.025    0.273015 0.025    0.975   ]
m1334,Helicopter,267,267,[3],[0.025    0.815539 0.025    0.272406 0.025    0.975   ]
m1336,Helicopter,1201,1201,[3],[0.025    0.740421 0.025    0.286153 0.025    0.975   ]
D00001,House,46622,46622,[3],[-0.725983  1.0083   -0.989338  0.753159 -0.54204   0.440249]
D00044,House,10202,10202,[3],[-0.708583  0.932177 -0.698916  0.993506 -0.488624  0.481474]
D00091,House,617,617,[3],[-1.13091   0.54241  -0.742037  0.5683   -0.348436  0.703398]
D00095,House,3375,3375,[3],[-0.759361  1.17385  -0.941489  0.914965 -0.22936   0.497921]
D00286,House,28479,28479,[3],[-0.857416  0.880342 -0.919802  0.854694 -0.387521  0.521237]
D00325,House,10373,10373,[3],[-0.612132  1.00306  -0.782742  0.784967 -0.944942  0.684138]
D00359,House,35522,35522,[3],[-1.01194   0.722748 -0.933903  0.827164 -0.420798  0.609186]
D00389,House,27493,27493,[3],[-1.08453   0.749038 -0.830679  0.871337 -0.45565   0.476385]
D00415,House,25185,25185,[3],[-0.796194  0.780989 -0.631622  0.446287 -0.968474  0.397777]
D00454,House,6044,6044,[3],[-0.791773  1.06149  -0.631246  0.480165 -0.254815  0.497624]
D00568,House,2852,2852,[3],[-0.568385  1.0051   -0.573567  0.685736 -0.87708   0.441765]
D00574,House,15615,15615,[3],[-0.93802   0.804466 -0.88054   0.84191  -0.39995   0.340938]
D00665,House,1216,1216,[3],[-0.808512  0.873839 -0.817056  0.796548 -0.625194  0.642041]
D00873,House,6380,6380,[3],[-0.727891  1.06092  -0.804818  1.00815  -0.470024  0.369889]
D00889,House,2050,2050,[3],[-0.803571  1.03017  -0.905614  0.809153 -0.342139  0.582333]
D00901,House,17257,17257,[3],[-0.811374  0.975421 -1.00023   0.782342 -0.516602  0.385005]
D00903,House,28137,28137,[3],[-1.05637   0.729164 -0.789526  0.677664 -0.461774  0.436233]
D00941,House,8511,8511,[3],[-0.763097  1.00679  -0.626248  0.222043 -0.369734  0.427775]
D00946,House,7423,7423,[3],[-0.586741  0.947118 -0.7919    0.772569 -0.638984  0.586171]
D00965,House,1752,1752,[3],[-0.924144  0.785336 -0.920493  0.799208 -0.397412  0.337556]
m423,House,35,35,[3],[0.025    0.975    0.025    0.309109 0.025    0.390835]
m429,House,14312,14312,[3],[0.025    0.975    0.025    0.563535 0.025    0.94639 ]
m430,House,1686,1686,[3],[0.025    0.975    0.025    0.452011 0.025    0.72239 ]
m431,House,966,966,[3],[0.025    0.975    0.025    0.165267 0.025    0.482454]
m432,House,722,722,[3],[0.025    0.975    0.025    0.329799 0.025    0.956643]
m433,House,2380,2380,[3],[0.025    0.975    0.025    0.224068 0.025    0.888636]
m434,House,22,22,[3],[0.025    0.658333 0.025    0.975    0.025    0.975   ]
m435,House,119,119,[3],[0.025    0.975    0.025    0.345625 0.025    0.5     ]
m436,House,220,220,[3],[0.025    0.975    0.025    0.351567 0.025    0.485656]
m439,House,356,356,[3],[0.025    0.588834 0.025    0.191202 0.025    0.975   ]
m440,House,411,411,[3],[0.025    0.651804 0.025    0.465722 0.025    0.975   ]
m441,House,2086,2086,[3],[0.025    0.677893 0.025    0.437597 0.025    0.975   ]
m443,House,284,284,[3],[0.025    0.578512 0.025    0.464669 0.025    0.975   ]
m446,House,20624,20624,[3],[0.025    0.975    0.025    0.278717 0.025    0.690334]
m447,House,1455,1455,[3],[0.025    0.975    0.025    0.476412 0.025    0.465257]
m448,House,762,762,[3],[0.025    0.714563 0.025    0.975    0.025    0.899309]
m449,House,221,221,[3],[0.025    0.680584 0.025    0.524678 0.025    0.975   ]
m451,House,905,905,[3],[0.025    0.975    0.025    0.246661 0.025    0.537424]
m452,House,2557,2557,[3],[0.025    0.975    0.025    0.743442 0.025    0.766431]
m453,House,2385,2385,[3],[0.025    0.975    0.025    0.825198 0.025    0.739061]
m454,House,200,200,[3],[0.025   0.975   0.025   0.3874  0.025   0.55505]
m456,House,607,607,[3],[0.025    0.975    0.025    0.484462 0.025    0.942795]
m457,House,284,284,[3],[0.025    0.578512 0.025    0.464669 0.025    0.975   ]
m460,House,4748,4748,[3],[0.025    0.975    0.025    0.680991 0.025    0.755004]
m461,House,816,816,[3],[0.025    0.975    0.025    0.825235 0.025    0.716057]
m462,House,25,25,[3],[0.025    0.680247 0.025    0.60382  0.025    0.975   ]
D00013,HumanHead,5244,5244,[3],[-3.80574  -1.68524  -0.905669  1.57128  15.1802   18.3088  ]
D00061,HumanHead,5119,5119,[3],[ 2.83774  7.70361  3.56151  5.43307  1.27751 12.925  ]
D00072,HumanHead,5284,5284,[3],[-1.97504  -0.280246 -0.950931  0.917072  0.004771  2.4266  ]
D00106,HumanHead,5276,5276,[3],[-0.484285  0.457483 -0.172062  0.653258 -0.062946  1.13525 ]
D00131,HumanHead,5161,5161,[3],"[ 9.75659e-04  3.73450e+00 -7.30314e+00 -2.34325e+00  5.14742e+00
  1.10290e+01]"
D00205,HumanHead,1394,1394,[3],[-4.16346   1.06952   0.400813  8.1977   -4.33926   4.8042  ]
D00313,HumanHead,6146,6146,[3],[0.154346 0.463039 0.153909 0.461727 0.164127 0.492382]
D00434,HumanHead,4296,4296,[3],[-2.332787  2.516378 -2.775222  4.088265 -0.345865  5.562175]
D00487,HumanHead,3224,3224,[3],[-0.383864  0.390676 -1.359879 -0.567343 -0.007895  0.973781]
D00488,HumanHead,6211,6211,[3],[-0.1068    0.107003  1.6164    1.85664  -0.005186  0.252218]
D00566,HumanHead,1919,1919,[3],"[ 11598.773808  11787.050831 -11225.927771 -10979.020938   7202.7923
   7483.176055]"
D00578,HumanHead,7968,7968,[3],[-33.6143     0.060443 -30.3405     1.37269   -0.288122  39.2622  ]
D00591,HumanHead,5167,5167,[3],[-1.15729  1.21417 -1.19965  2.55813 -2.4486   2.37437]
D00610,HumanHead,4503,4503,[3],[-1.1074    1.3707   -0.995498  1.4892   -0.725881  2.1663  ]
D00629,HumanHead,3490,3490,[3],[-2.239233 -0.927381 -3.131511 -1.919931  0.302381  1.807713]
D00653,HumanHead,2885,2885,[3],[-3.140091 -1.519674  3.699896  5.596388 -1.581232  1.432925]
D00690,HumanHead,5253,5253,[3],[ 6.21476 13.0131   9.93734 14.1784   0.       4.81093]
D00758,HumanHead,959,959,[3],"[2.5285279e+01 2.5875211e+01 6.5410000e-03 6.6712500e-01 2.4747630e+00
 3.2570580e+00]"
D00910,HumanHead,3258,3258,[3],[-0.936392  0.936392 -0.78467   2.21729   0.        2.93143 ]
D00984,HumanHead,2319,2319,[3],[ 0.702217  5.71839  -2.2411    1.9349   -1.39246   5.26677 ]
m340,HumanHead,1426,1426,[3],[0.025    0.899009 0.025    0.975    0.025    0.948445]
m341,HumanHead,1884,1884,[3],[0.025    0.677855 0.025    0.975    0.025    0.821646]
m342,HumanHead,1543,1543,[3],[0.035556 0.703645 0.025    0.975    0.025    0.828088]
m343,HumanHead,1984,1984,[3],[0.025    0.691565 0.025    0.975    0.025    0.831068]
m344,HumanHead,1996,1996,[3],[0.025    0.565271 0.025    0.764697 0.025    0.975   ]
m345,HumanHead,2687,2687,[3],[0.025    0.956833 0.025    0.975    0.025    0.901069]
m346,HumanHead,484,484,[3],[0.025    0.600914 0.025    0.975    0.025    0.759248]
m347,HumanHead,906,906,[3],[0.025    0.577333 0.025    0.975    0.025    0.761331]
m348,HumanHead,9166,9166,[3],[0.025    0.601714 0.025    0.975    0.025    0.746015]
m349,HumanHead,26749,26749,[3],[0.025    0.716152 0.025    0.975    0.025    0.797975]
m350,HumanHead,2034,2034,[3],[0.025    0.975    0.025    0.942992 0.025    0.950643]
m351,HumanHead,882,882,[3],[0.025    0.736533 0.025    0.975    0.025    0.842455]
m352,HumanHead,664,664,[3],[0.025    0.747311 0.025    0.975    0.025    0.941067]
m353,HumanHead,7896,7896,[3],[0.025    0.699801 0.025    0.975    0.025    0.854086]
m354,HumanHead,216,216,[3],[0.025    0.548439 0.025    0.975    0.025    0.705157]
m355,HumanHead,17358,17358,[3],[0.025    0.583424 0.025    0.975    0.025    0.783781]
m356,HumanHead,692,692,[3],[0.025    0.743412 0.025    0.975    0.025    0.920425]
m357,HumanHead,193,193,[3],[0.025    0.763762 0.025    0.975    0.025    0.934332]
m358,HumanHead,1173,1173,[3],[0.025    0.639618 0.025    0.975    0.025    0.803968]
m359,HumanHead,314,314,[3],[0.025    0.848333 0.025    0.959167 0.025    0.975   ]
m360,HumanHead,270,270,[3],[0.025    0.745789 0.025    0.975    0.025    0.884689]
m361,HumanHead,295,295,[3],[0.025    0.675685 0.025    0.975    0.025    0.740753]
m362,HumanHead,186,186,[3],[0.025    0.724783 0.025    0.975    0.025    0.775748]
m363,HumanHead,1884,1884,[3],[0.025    0.713112 0.025    0.975    0.025    0.895097]
m364,HumanHead,263,263,[3],[0.025    0.671742 0.025    0.975    0.025    0.911965]
m365,HumanHead,17666,17666,[3],[0.025    0.823412 0.025    0.975    0.025    0.685598]
m366,HumanHead,3009,3009,[3],[0.025    0.465963 0.26627  0.975    0.025    0.474444]
m367,HumanHead,977,977,[3],[0.025    0.603323 0.025    0.975    0.025    0.630986]
m368,HumanHead,2991,2991,[3],[0.025    0.710689 0.025    0.975    0.025    0.91419 ]
m369,HumanHead,9843,9843,[3],[0.025    0.975    0.025    0.881148 0.025    0.714919]
m370,HumanHead,5641,5641,[3],[0.025    0.517741 0.025    0.975    0.025    0.646433]
m118,Humanoid,472,472,[3],[0.025    0.283933 0.025    0.975    0.025    0.197224]
m119,Humanoid,450,450,[3],[0.025    0.275279 0.025    0.975    0.025    0.216721]
m120,Humanoid,467,467,[3],[0.025    0.272396 0.025    0.975    0.025    0.222875]
m121,Humanoid,471,471,[3],[0.025    0.316116 0.025    0.975    0.025    0.205277]
m122,Humanoid,443,443,[3],[0.025    0.281675 0.025    0.975    0.025    0.275883]
m123,Humanoid,474,474,[3],[0.025    0.273174 0.025    0.975    0.025    0.285059]
m124,Humanoid,473,473,[3],[0.025    0.299149 0.025    0.975    0.025    0.234196]
m125,Humanoid,1250,1250,[3],[0.025    0.353075 0.025    0.291865 0.025    0.975   ]
m126,Humanoid,577,577,[3],[0.025    0.258991 0.025    0.975    0.025    0.174844]
m128,Humanoid,458,458,[3],[0.025    0.284853 0.025    0.975    0.025    0.242942]
m129,Humanoid,1871,1871,[3],[0.025    0.272453 0.02962  0.975    0.025    0.205935]
m130,Humanoid,1025,1025,[3],[0.025    0.292015 0.025    0.975    0.025    0.178544]
m131,Humanoid,2012,2012,[3],[0.025    0.322927 0.025    0.197527 0.025    0.975   ]
m132,Humanoid,2537,2537,[3],[0.025    0.196376 0.025    0.303506 0.025    0.975   ]
m133,Humanoid,2344,2344,[3],[0.025    0.334878 0.025    0.975    0.025    0.215259]
m134,Humanoid,1962,1962,[3],[0.025    0.237936 0.025    0.975    0.025    0.184611]
m135,Humanoid,498,498,[3],[0.025    0.296721 0.025    0.975    0.025    0.268929]
m136,Humanoid,469,469,[3],[0.025    0.290972 0.025    0.975    0.025    0.205733]
m137,Humanoid,1636,1636,[3],[0.025    0.410334 0.025    0.975    0.025    0.232007]
m138,Humanoid,7401,7401,[3],[0.025    0.380387 0.025    0.254112 0.025    0.975   ]
m139,Humanoid,12180,12180,[3],[0.025    0.523247 0.025    0.975    0.025    0.246838]
m140,Humanoid,9061,9061,[3],[0.025    0.39729  0.025    0.221536 0.025    0.975   ]
m141,Humanoid,2012,2012,[3],[0.025    0.325015 0.025    0.975    0.025    0.324737]
m143,Humanoid,5647,5647,[3],[0.025    0.408698 0.025    0.975    0.025    0.189718]
m144,Humanoid,676,676,[3],[0.025    0.332412 0.025    0.975    0.025    0.204358]
m145,Humanoid,12758,12758,[3],[0.025    0.375543 0.025    0.975    0.025    0.504207]
m146,Humanoid,2244,2244,[3],[0.025    0.357379 0.025    0.975    0.025    0.399115]
m147,Humanoid,4677,4677,[3],[0.025    0.355968 0.025    0.975    0.025    0.235159]
m148,Humanoid,3964,3964,[3],[0.025    0.537379 0.025    0.975    0.025    0.218602]
m149,Humanoid,17342,17342,[3],[0.025    0.199225 0.025    0.975    0.025    0.31848 ]
m150,Humanoid,2001,2001,[3],[0.025    0.237902 0.025    0.975    0.025    0.384098]
m151,Humanoid,2996,2996,[3],[0.025    0.298278 0.025    0.975    0.025    0.239721]
m152,Humanoid,10694,10694,[3],[0.025    0.375511 0.025    0.975    0.025    0.249312]
m153,Humanoid,10333,10333,[3],[0.025    0.326118 0.025    0.975    0.025    0.22299 ]
m154,Humanoid,445,445,[3],[0.025    0.316961 0.025    0.975    0.025    0.239042]
m155,Humanoid,1290,1290,[3],[0.025    0.511014 0.025    0.975    0.025    0.201783]
m156,Humanoid,16776,16776,[3],[0.025    0.409514 0.025    0.975    0.025    0.211205]
m157,Humanoid,747,747,[3],[0.395717 0.656239 0.036707 0.69296  0.025    0.197533]
m158,Humanoid,521,521,[3],[0.025    0.366645 0.025    0.975    0.025    0.23908 ]
m159,Humanoid,533,533,[3],[0.025    0.317127 0.025    0.975    0.025    0.214102]
m160,Humanoid,894,894,[3],[0.025    0.367933 0.025    0.975    0.025    0.409963]
m161,Humanoid,495,495,[3],[0.025    0.349692 0.025    0.975    0.025    0.182098]
m162,Humanoid,3581,3581,[3],[0.025    0.356469 0.025    0.975    0.025    0.253653]
m163,Humanoid,120,120,[3],[0.025    0.29804  0.025    0.975    0.025    0.194092]
m164,Humanoid,728,728,[3],[0.025    0.326765 0.025    0.975    0.025    0.202706]
m165,Humanoid,506,506,[3],[0.025    0.336125 0.025    0.975    0.025    0.198377]
m166,Humanoid,476,476,[3],[0.025    0.295275 0.025    0.975    0.025    0.322111]
m167,Humanoid,435,435,[3],[0.025    0.356041 0.025    0.975    0.025    0.500596]
m168,Humanoid,2640,2640,[3],[0.025    0.392552 0.025    0.975    0.025    0.212955]
m169,Humanoid,1059,1059,[3],[0.025    0.3181   0.025    0.975    0.025    0.190571]
m170,Humanoid,16052,16052,[3],[0.025    0.350225 0.025    0.975    0.025    0.152937]
m171,Humanoid,614,614,[3],[0.025    0.4886   0.025    0.975    0.025    0.224737]
