File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
m975,PlantWildNonTree,16470,8251,[3],[0.04701087 0.61546979 0.03048251 0.95867023 0.02650108 0.18945207]
m976,PlantWildNonTree,22576,12015,[3],[0.03465094 0.738734   0.02501041 0.97297375 0.03406891 0.69912856]
m977,PlantWildNonTree,15308,7704,[3],[0.02659778 0.56923545 0.02719647 0.97222507 0.03125154 0.64988871]
m978,PlantWildNonTree,12334,8007,[3],[0.02768562 0.407252   0.02514925 0.97421362 0.02781663 0.46411163]
m979,PlantWildNonTree,9953,6409,[3],[0.03640012 0.46684669 0.025      0.97253844 0.03694106 0.44814744]
m981,PlantWildNonTree,15785,8125,[3],[0.02656975 0.41499591 0.03426293 0.97119768 0.02672851 0.30800001]
m982,PlantWildNonTree,12986,6525,[3],[0.06192331 0.31583725 0.0719244  0.95910617 0.06730349 0.33186701]
m983,PlantWildNonTree,14228,7460,[3],[0.06224043 0.96513273 0.04787063 0.80289352 0.09910001 0.95686613]
m984,PlantWildNonTree,12320,7156,[3],[0.04262116 0.55509481 0.025      0.97490894 0.03183    0.40292337]
m987,PlantWildNonTree,12279,7134,[3],[0.02542362 0.53553858 0.03136312 0.39952075 0.02674041 0.97383203]
m988,PlantWildNonTree,17377,8801,[3],[0.02663044 0.26974538 0.0289465  0.97358513 0.02706431 0.24158344]
D00111,Quadruped,15112,7593,[3],[-0.73863829  0.9665875  -0.50718388  0.46199275 -0.27832687  0.30042012]
D00218,Quadruped,18550,9277,[3],[-0.74441306  1.08834937 -0.52151956  0.51810438 -0.2680935   0.372347  ]
D00226,Quadruped,17619,8813,[3],[-0.89822025  0.90634679 -0.73357112  0.43507488 -0.2728785   0.2835145 ]
D00261,Quadruped,17658,8831,[3],[-0.87834625  0.92652025 -0.44998288  0.67976388 -0.29464369  0.26252412]
D00326,Quadruped,16714,8382,[3],[-0.91893925  0.96493128 -0.77055325  0.66011006 -0.205256    0.22027763]
D00380,Quadruped,11994,6075,[3],[-0.75668611  1.06362917 -0.56661925  0.67426664 -0.23865986  0.21785036]
D00757,Quadruped,20049,10027,[3],[-0.95622425  0.85431013 -0.5807939   0.86833738 -0.364404    0.33398825]
D00831,Quadruped,21704,10889,[3],[-0.92476037  0.94507794 -0.96180823  0.52140424 -0.4556187   0.28623302]
D00841,Quadruped,13395,6733,[3],[-0.99735009  0.78361189 -0.50277312  0.7096835  -0.195219    0.21220163]
D00934,Quadruped,10508,5286,[3],[-0.92311045  0.99637178 -0.68119287  0.675457   -0.20161881  0.32673956]
m100,Quadruped,15832,7918,[3],[0.0427717  0.54025699 0.02799497 0.45384163 0.02810702 0.97064153]
m101,Quadruped,22602,11355,[3],[0.03938519 0.39440119 0.03827216 0.67004205 0.0336179  0.97441247]
m102,Quadruped,12783,6448,[3],[0.04060372 0.38784798 0.0275101  0.42994699 0.03295261 0.97096546]
m104,Quadruped,19487,9750,[3],[0.04837664 0.96501168 0.02614025 0.77867816 0.0368797  0.27039373]
m105,Quadruped,12298,6201,[3],[0.03422008 0.25858471 0.02762083 0.96411795 0.03172288 0.93738105]
m106,Quadruped,16246,8125,[3],[0.03073911 0.20597974 0.02904476 0.65568519 0.04015164 0.96575322]
m107,Quadruped,17306,8678,[3],[0.02680837 0.26206925 0.025      0.88349692 0.02802119 0.97460838]
m109,Quadruped,28200,14128,[3],[0.02809275 0.83150704 0.02779829 0.9707334  0.02917715 0.4608828 ]
m110,Quadruped,13640,6822,[3],[0.03647918 0.45727682 0.02623381 0.69935857 0.03132147 0.96776701]
m111,Quadruped,28670,14361,[3],[0.02660643 0.41292463 0.02521498 0.67288701 0.02716891 0.97381668]
m273,Quadruped,17738,8883,[3],[0.02774854 0.20769146 0.02517533 0.37930513 0.11615569 0.97432834]
m276,Quadruped,14279,7162,[3],[0.02621298 0.14118127 0.02517512 0.37315025 0.02798056 0.97433084]
m277,Quadruped,12995,6523,[3],[0.0311605  0.9726647  0.02820307 0.26580972 0.0306753  0.75071949]
m278,Quadruped,24504,12296,[3],[0.02813998 0.96851914 0.02751934 0.18993167 0.03899661 0.95965041]
m279,Quadruped,19892,9960,[3],[0.07023503 0.92976497 0.0399468  0.24765238 0.03997643 0.94546587]
m280,Quadruped,14263,7307,[3],[0.03323375 0.7541305  0.02535038 0.97212595 0.02700344 0.209958  ]
m282,Quadruped,11889,6016,[3],[0.030722   0.96927787 0.02778987 0.44204841 0.0266945  0.92948875]
m86,Quadruped,10172,5285,[3],[0.0363878  0.17670258 0.025      0.62175477 0.05807218 0.89041774]
m87,Quadruped,17013,8589,[3],[0.02693661 0.30181933 0.02642774 0.80704957 0.0272945  0.96738289]
m88,Quadruped,21600,10808,[3],[0.02664857 0.24230222 0.02542622 0.61601616 0.0323452  0.97322274]
m90,Quadruped,12576,6323,[3],[0.02622269 0.48421056 0.02571413 0.57041381 0.02880125 0.97409962]
m91,Quadruped,23782,11928,[3],[0.02620399 0.337132   0.02622337 0.85569753 0.04202422 0.97382018]
m92,Quadruped,10858,5461,[3],[0.02568919 0.334825   0.02581287 0.88821906 0.02684475 0.97399967]
m93,Quadruped,25894,12993,[3],[0.0449927  0.97186628 0.02905731 0.61839497 0.03378913 0.27628652]
m94,Quadruped,13901,7144,[3],"[-3.95496000e+07  5.56695000e+07 -1.72019024e+08  2.09770732e+07
 -4.53469500e+08  7.95033044e+06]"
m95,Quadruped,19874,9939,[3],[0.02744645 0.25201475 0.02500567 0.41055587 0.02700593 0.97373481]
m97,Quadruped,18910,9537,[3],[0.02621842 0.27915863 0.02574338 0.54302501 0.02592625 0.97477294]
m98,Quadruped,20535,10363,[3],[0.02621469 0.27841321 0.02563731 0.51920375 0.02608488 0.97473475]
m99,Quadruped,10691,5354,[3],[0.02830585 0.3355245  0.025883   0.50936152 0.02601313 0.9728607 ]
D00134,RectangleTable,11517,5830,[3],[-0.69963773  0.72154626 -0.36544319  0.46789796 -0.09506874  0.58519988]
D00187,RectangleTable,10622,6044,[3],[-0.56347338  0.68498437 -0.24929925  0.829734   -0.2722315   0.26940569]
D00188,RectangleTable,19484,9762,[3],[-0.57027231  0.9850683  -0.48200023  0.3879414  -0.22855309  0.45351727]
D00230,RectangleTable,19253,10453,[3],[-0.74497636  0.60085894 -0.60797025  0.66780938 -0.22689275  0.76473688]
D00243,RectangleTable,16138,8175,[3],[-0.76463429  0.77588152 -0.23286763  0.68916122 -0.26832437  0.44436176]
D00295,RectangleTable,15532,7776,[3],[-0.73938673  0.50600664 -0.42611175  0.58340145 -0.89412589  0.12756651]
D00302,RectangleTable,29032,14576,[3],[-0.8118574   0.65084866 -0.41360095  0.5100319  -0.47537264  0.41166894]
D00317,RectangleTable,13493,7313,[3],[-1.0559697   0.55872058 -0.81603385  0.81170073 -0.03045484  0.47880182]
D00418,RectangleTable,14536,10485,[3],[-1.06112496  0.72314137 -0.87340957  0.91075676 -0.07906663  0.57814397]
D00421,RectangleTable,21566,10795,[3],[-0.99247199  0.71702879 -0.2876512   0.38063492 -0.37830725  0.14701683]
D00505,RectangleTable,11184,5614,[3],[-0.90734285  0.82389843 -0.45746737  0.58190668 -0.14395562  0.35230091]
D00530,RectangleTable,12516,6308,[3],[-0.61376403  0.43941198 -0.62102993  0.46187297 -0.68507171  0.42793717]
D00571,RectangleTable,18513,9311,[3],[-0.53919239  0.63487916 -0.59978313  0.56964459 -0.75925303  0.29267469]
D00678,RectangleTable,19558,9849,[3],[-0.49153841  0.6542425  -0.5765416   0.44181716 -0.79447758  0.32506673]
D00714,RectangleTable,28104,14084,[3],[-0.74595162  0.80390089 -0.61341654  0.33936959 -0.5280091   0.46480348]
D00766,RectangleTable,10652,5959,[3],[-0.93751812  0.75116594 -0.84297981  0.84606881 -0.0466415   0.6347735 ]
D00944,RectangleTable,16654,8345,[3],[-0.870948    0.61719317 -0.65302789  0.70743392 -0.49591907  0.83077746]
D00954,RectangleTable,21081,10664,[3],[-0.69946743  0.52684512 -0.73201781  0.42036829 -0.64935764  0.75872706]
m763,RectangleTable,20685,10804,[3],[0.051388   0.948611   0.025      0.94885628 0.05097659 0.63235741]
m764,RectangleTable,16083,8220,[3],[0.05297657 0.65463665 0.025      0.61806839 0.05864462 0.94131256]
m765,RectangleTable,19022,9956,[3],[0.05305815 0.95885923 0.02516245 0.570742   0.05152898 0.82518137]
m870,RectangleTable,17196,8600,[3],[0.04953849 0.54596514 0.04881408 0.43857913 0.05526037 0.94441737]
m871,RectangleTable,10094,5150,[3],[0.08704481 0.84748335 0.02916481 0.97129716 0.07672621 0.84285878]
m872,RectangleTable,11472,5790,[3],[0.025    0.975    0.025    0.369962 0.025    0.447246]
m873,RectangleTable,16352,8283,[3],[0.0680751  0.63331493 0.05190991 0.57806487 0.07161489 0.92814085]
m874,RectangleTable,18114,9275,[3],[0.0277832  0.9722168  0.025      0.35525476 0.0277832  0.4293598 ]
m875,RectangleTable,23490,12057,[3],[0.08008423 0.91991577 0.02500008 0.26250394 0.04848921 0.36099379]
m876,RectangleTable,10944,5602,[3],[0.08977724 0.91022276 0.025      0.66154474 0.08977708 0.91021892]
m877,RectangleTable,12716,6372,[3],[0.08650836 0.91349164 0.04444688 0.34960145 0.08650836 0.91349164]
m878,RectangleTable,10670,5416,[3],[0.02663329 0.88348883 0.025      0.97454323 0.02663333 0.88348972]
m879,RectangleTable,18000,9194,[3],[0.02846885 0.97153115 0.02509664 0.38117269 0.02847036 0.49653315]
m881,RectangleTable,16924,8569,[3],[0.06117995 0.93117992 0.0586072  0.658333   0.04124033 0.32527478]
m882,RectangleTable,11456,5790,[3],[0.02616195 0.97468383 0.02677602 0.80935214 0.025      0.5114141 ]
m883,RectangleTable,27048,13534,[3],[0.03247508 0.96752523 0.025      0.96388613 0.03251899 0.96748101]
m886,RectangleTable,19025,9805,[3],[0.02636827 0.97363173 0.025      0.461865   0.025      0.711496  ]
m887,RectangleTable,12972,6518,[3],[0.06686816 0.94166879 0.02663962 0.68780544 0.03729418 0.32805802]
m888,RectangleTable,12000,6010,[3],[0.02891592 0.97092636 0.05575418 0.55520729 0.02916771 0.49615573]
m889,RectangleTable,10928,5466,[3],[0.02525001 0.59670494 0.03338881 0.56504984 0.03961288 0.97494878]
m890,RectangleTable,13106,6581,[3],[0.02701803 0.97383655 0.02592548 0.568416   0.02593725 0.65071512]
m891,RectangleTable,14284,7152,[3],[0.06396033 0.93603967 0.025      0.353995   0.04805427 0.55228173]
m892,RectangleTable,25242,12968,[3],[0.06396484 0.93603516 0.03136776 0.31343851 0.04664805 0.53115195]
m893,RectangleTable,23132,11604,[3],[0.03435674 0.96614849 0.02524589 0.91462283 0.03454684 0.56305246]
m894,RectangleTable,18300,9268,[3],[0.06373782 0.93626218 0.025      0.427148   0.06363154 0.93636846]
m895,RectangleTable,17908,9072,[3],[0.06266597 0.93733416 0.025      0.326611   0.04953543 0.59421649]
m896,RectangleTable,26468,13498,[3],[0.05457861 0.82666689 0.025      0.97295621 0.05453811 0.82670689]
m897,RectangleTable,24008,12188,[3],[0.03351647 0.96648353 0.025      0.61624457 0.03989652 0.24760596]
m898,RectangleTable,29376,14802,[3],[0.05944702 0.94055298 0.025      0.37990857 0.05392066 0.47108134]
m901,RectangleTable,15536,7778,[3],[0.0651687  0.93483284 0.025      0.744646   0.05609929 0.7241621 ]
m902,RectangleTable,16068,8046,[3],[0.0639452  0.9360548  0.025      0.596181   0.04263203 0.41921653]
m904,RectangleTable,25928,13184,[3],[0.04872214 0.38222886 0.025      0.9733615  0.03868954 0.39226146]
m905,RectangleTable,11110,5681,[3],[0.0269     0.97177948 0.025      0.83915983 0.02822052 0.97183364]
m906,RectangleTable,13300,6672,[3],[0.12209914 0.63350558 0.05286952 0.33333888 0.12146882 0.96097839]
m907,RectangleTable,19008,9817,[3],[0.02548048 0.46064576 0.025      0.974982   0.025018   0.46104012]
m908,RectangleTable,29376,14802,[3],[0.05944702 0.94055298 0.025      0.37990857 0.05392066 0.47108134]
m910,RectangleTable,10000,5301,[3],[0.113478   0.887267   0.04519749 0.546104   0.10197149 0.73135273]
m912,RectangleTable,10016,5018,[3],[0.02633314 0.97359164 0.05267876 0.49666583 0.02633367 0.49851001]
m913,RectangleTable,27758,13889,[3],[0.03079708 0.67844492 0.05266278 0.90260372 0.03031435 0.96968565]
m914,RectangleTable,23596,11945,[3],[0.02556647 0.975      0.025008   0.288203   0.02534732 0.37991357]
m915,RectangleTable,11216,5618,[3],[0.07416642 0.92577339 0.06344272 0.6340623  0.05834169 0.46924582]
m917,RectangleTable,18754,9387,[3],[0.05875709 0.94124291 0.0254375  0.40351815 0.0587966  0.62453643]
m919,RectangleTable,25626,12840,[3],[0.04502395 0.83978132 0.08885347 0.97429079 0.05154538 0.87717462]
m920,RectangleTable,18226,9577,[3],[0.025      0.975      0.025      0.975      0.025      0.67680029]
D00015,Rocket,14948,7484,[3],[-0.37360199  1.14894493 -0.17832265  0.21708432 -0.19187466  0.20353779]
D00343,Rocket,11728,5913,[3],[-0.63474009  0.93435541 -0.18449022  0.18906077 -0.19047543  0.18312571]
D00346,Rocket,12574,6347,[3],[-1.01197785  0.42323393 -0.17201833  0.1612616  -0.1708541   0.16127333]
D00354,Rocket,17526,8867,[3],[-0.935451    0.93319581 -0.30832419  0.40157938 -0.30448725  0.31000813]
D00426,Rocket,22406,11259,[3],[-1.00378715  0.75237451 -0.19600185  0.13686897 -0.10063517  0.08811996]
D00428,Rocket,11104,5558,[3],[-1.04732319  0.85744805 -0.11381776  0.21638077 -0.14969344  0.17840784]
D00433,Rocket,13048,6542,[3],[-0.81802417  0.79212248 -0.21811095  0.25563315 -0.24039732  0.23347311]
D00437,Rocket,11028,5639,[3],[-1.08849825  0.81155765 -0.18604859  0.1476888  -0.2024811   0.07975661]
D00472,Rocket,14904,7512,[3],[-0.90435486  0.86688137 -0.18897683  0.13005887 -0.14254299  0.13798563]
D00485,Rocket,12718,6443,[3],[-0.79330745  0.93966805 -0.19559699  0.2165577  -0.20374409  0.19900706]
D00528,Rocket,15370,7693,[3],[-1.04595251  0.8025532  -0.2351866   0.23097196 -0.23402348  0.23175654]
D00585,Rocket,16804,8414,[3],[-1.01366872  0.78535275 -0.30884933  0.47083679 -0.38590455  0.39501215]
D00614,Rocket,14402,7457,[3],[-0.86781891  0.81233431 -0.06826101  0.19734832 -0.13754769  0.12773295]
D00697,Rocket,14898,7451,[3],[-0.67094248  0.93591472 -0.21770294  0.15986643 -0.20422843  0.17272925]
D00764,Rocket,11056,5546,[3],[-0.54735456  0.98956146 -0.10733202  0.16077316 -0.13451481  0.13360372]
D00851,Rocket,11104,5558,[3],[-1.05316319  0.85177701 -0.10922357  0.22081387 -0.17295563  0.15686788]
D00942,Rocket,11520,5762,[3],[-0.58464571  0.89936158 -0.18064453  0.14605758 -0.17543293  0.15034984]
D00083,RoundTable,17658,8881,[3],[-0.56466072  0.95559038 -0.75687896  0.81331616 -0.76050695  0.81698674]
D00107,RoundTable,13920,7522,[3],[-0.27435541  0.86115146 -0.56828247  0.72512602 -0.62813109  0.68574852]
D00194,RoundTable,13318,7022,[3],[-0.66474336  0.988029   -0.76088094  0.58901944 -0.74001791  0.85779607]
D00344,RoundTable,13526,6781,[3],[-0.98010795  0.6739153  -0.84195559  0.82946856 -0.18276943  0.70892647]
D00401,RoundTable,23188,12234,[3],[-1.0966808   0.73498578 -1.0163272   0.83163939 -0.98552784  0.43470645]
D00407,RoundTable,10723,5652,[3],[-0.80931209  1.1623843  -0.95179184  1.02177848 -0.55308893  0.11653704]
D00501,RoundTable,13572,6796,[3],[-0.72033199  0.90333918 -0.81886529  0.79497396 -0.1846618   0.57110534]
D00503,RoundTable,13052,6574,[3],[-0.59555719  0.62715329 -0.44941689  0.39466733 -0.38904823  0.43921735]
D00524,RoundTable,20776,10398,[3],[-0.74999031  0.53685378 -0.63054687  0.60401776 -0.48138921  0.78525031]
D00581,RoundTable,15084,7668,[3],[-0.74621717  1.19081719 -0.94967828  0.98428133 -0.70501947  0.39811216]
D00646,RoundTable,21280,10881,[3],[-0.65090887  0.99345002 -0.82343449  0.81835971 -0.34428702  0.69220356]
D00649,RoundTable,10720,5370,[3],[-0.92131723  0.85827074 -0.88998279  0.891053   -0.90872513  0.116129  ]
D00756,RoundTable,10320,5162,[3],[-0.8520444   0.42138998 -0.26710087  0.51111199 -0.38191448  0.39637937]
D00827,RoundTable,11530,5779,[3],[-0.67030212  1.04186    -0.59153275  1.239005   -0.926124    0.84361663]
D00866,RoundTable,15994,8049,[3],[-0.72710007  0.54563372 -0.81355807  0.50865924 -0.56010254  0.54237911]
D00909,RoundTable,11014,5543,[3],[-0.7309522   0.73587463 -0.7191181   0.61161482 -0.53395882  0.74507693]
D00948,RoundTable,10376,5196,[3],[-0.37325113  0.77931687 -0.44450877  0.44300813 -0.44485814  0.44534762]
m921,RoundTable,21440,10961,[3],[0.02642727 0.97357273 0.02521703 0.46840386 0.02642727 0.97357273]
m922,RoundTable,18464,9242,[3],[0.06958897 0.93041103 0.05575418 0.535625   0.04641642 0.90708758]
m923,RoundTable,18762,9399,[3],[0.02799939 0.97308366 0.05588346 0.526223   0.02715049 0.97216886]
m924,RoundTable,10725,5654,[3],[0.03061652 0.96938348 0.03152694 0.33603241 0.03061652 0.96938348]
m925,RoundTable,11689,6144,[3],[0.03059945 0.9692918  0.03747591 0.56829838 0.03061487 0.96938512]
m926,RoundTable,11656,6130,[3],[0.03060372 0.96939628 0.04328547 0.79131129 0.03060372 0.96939628]
m927,RoundTable,19102,9569,[3],[0.02799908 0.97308763 0.04430002 0.354664   0.0271501  0.97216984]
m928,RoundTable,20447,10584,[3],[0.03018251 0.96981719 0.02521058 0.80466762 0.03015738 0.97127337]
m929,RoundTable,14316,7543,[3],[0.03061816 0.96938184 0.02522173 0.56230212 0.03061816 0.96939694]
m930,RoundTable,12414,6219,[3],[0.0289134  0.6371676  0.02570708 0.97483449 0.0289134  0.6371676 ]
m931,RoundTable,19352,9686,[3],[0.06190116 0.77430581 0.0815594  0.975      0.04272393 0.75500311]
m933,RoundTable,18720,9366,[3],[0.06958897 0.93041103 0.025      0.559375   0.04641642 0.90708758]
m934,RoundTable,14060,7040,[3],[0.04133237 0.95866763 0.03238439 0.814898   0.04133237 0.95866763]
m935,RoundTable,11714,5884,[3],[0.04770118 0.86181935 0.02554189 0.97374024 0.04487812 0.86181134]
m937,RoundTable,33236,16620,[3],[0.04658943 0.95341057 0.02737789 0.76293785 0.04658943 0.95341057]
m938,RoundTable,11172,5596,[3],[0.03095934 0.87270847 0.02966541 0.87178226 0.025      0.975     ]
D00057,Shelf,10912,5698,[3],[-0.94167112  0.71383537 -0.6897375   0.45069309 -0.26461563  0.19046288]
D00074,Shelf,9920,5068,[3],[-0.67759017  1.00177607 -0.6135225   0.81398985 -0.26868706  0.14004992]
D00129,Shelf,22224,11192,[3],[-0.71651551  0.73404926 -0.68986955  0.83722828 -0.2638184   0.17095482]
D00171,Shelf,20806,10924,[3],[-0.8140751   0.89892311 -0.61465125  0.27596686 -0.27013778  0.24254237]
D00198,Shelf,9552,5014,[3],[-0.79110514  0.73950095 -0.73255006  0.63709266 -0.09690822  0.26556479]
D00242,Shelf,19229,10116,[3],[-1.07557894  0.67259157 -0.96270388  0.84381644 -0.19290741  0.38867453]
D00337,Shelf,13823,7353,[3],[-0.72681794  1.10147369 -1.06027178  0.69543042 -0.29567639  0.10781668]
D00352,Shelf,14474,7239,[3],[-0.710889    1.0519795  -0.8026197   0.48660821 -0.25310765  0.20960435]
D00468,Shelf,11767,6242,[3],[-1.05695674  0.65657254 -0.96671955  0.75725727 -0.34399196  0.35184181]
D00592,Shelf,20032,10038,[3],[-0.67918255  1.11388249 -0.79924051  0.97692098 -0.26675686  0.12846732]
D00691,Shelf,17474,11867,[3],[-0.78857513  0.9395795  -0.4427835   0.5087865  -0.1417385   0.1077815 ]
D00725,Shelf,14154,7121,[3],[-0.71025803  1.07449267 -0.7356399   0.84620719 -0.21857166  0.19330479]
D00772,Shelf,13334,6760,[3],[-0.5580787   0.92037741 -0.90927234  0.71939398 -0.21330343  0.09249767]
D00781,Shelf,19575,10025,[3],[-0.7658055   1.12342209 -0.88278669  0.90581215 -0.44346412  0.45068314]
D00818,Shelf,19980,10178,[3],[-0.52891897  0.97115231 -0.60341423  0.66308727 -0.20424236  0.20416111]
D00881,Shelf,28437,14459,[3],[-0.75915288  1.15948288 -0.95298073  0.95353516 -0.18228791  0.12171466]
D00887,Shelf,11618,5964,[3],[-0.75265472  1.11920906 -0.4669899   0.68218408 -0.12431659  0.17945222]
D00917,Shelf,17394,8707,[3],[-0.94484581  0.88001673 -0.41176754  0.5207846  -0.15391999  0.39068371]
D00956,Shelf,26686,13542,[3],[-0.741039    0.91850381 -0.7003657   0.54715996 -0.19868359  0.1781654 ]
m844,Shelf,14538,7331,[3],[0.05219758 0.94925368 0.02755566 0.82497855 0.02515054 0.19265765]
m845,Shelf,19214,9844,[3],[0.02721695 0.78338763 0.025      0.97418646 0.02752679 0.263024  ]
m846,Shelf,11986,6050,[3],[0.04195874 0.53660221 0.02702405 0.97447042 0.03596197 0.24609368]
m847,Shelf,13946,7095,[3],[0.025      0.660413   0.02828051 0.97308486 0.025016   0.225022  ]
m849,Shelf,10066,5080,[3],[0.0255874  0.9744126  0.02740952 0.66153683 0.02994957 0.16589506]
m850,Shelf,13142,6629,[3],[0.04258858 0.95883026 0.02602415 0.78304347 0.02515372 0.18343196]
m851,Shelf,25959,13109,[3],[0.07870404 0.785      0.02675739 0.975      0.025      0.27885516]
m852,Shelf,11162,5808,[3],[0.07365902 0.7449393  0.02658325 0.97299406 0.025      0.26592472]
m853,Shelf,10163,5303,[3],[0.025      0.755769   0.02725309 0.97214547 0.025      0.207692  ]
m854,Shelf,33858,17030,[3],[0.02701959 0.97216806 0.02735476 0.97254564 0.025      0.18319881]
m855,Shelf,32608,16931,[3],[0.03814292 0.96185708 0.025      0.80352408 0.025      0.5       ]
m856,Shelf,23310,11671,[3],[0.02701326 0.97290565 0.02697643 0.78896229 0.02714271 0.3842402 ]
m857,Shelf,10366,5211,[3],[0.02720653 0.9730769  0.02714422 0.66662584 0.02705123 0.31222444]
m858,Shelf,18760,9862,[3],[0.06442871 0.93557129 0.03316406 0.49183594 0.025      0.12      ]
m859,Shelf,17140,8768,[3],[0.025    0.677822 0.025    0.975    0.025    0.322313]
m860,Shelf,18356,9192,[3],[0.08650825 0.9134907  0.07736862 0.74595886 0.02677513 0.28992387]
m861,Shelf,12557,6324,[3],[0.02673745 0.9729129  0.06067755 0.90680036 0.025      0.17093181]
m862,Shelf,9968,5028,[3],[0.04800428 0.46388296 0.02513997 0.96928603 0.02658106 0.86791629]
m863,Shelf,12488,6514,[3],[0.025      0.59027467 0.02741815 0.975      0.03845398 0.21343042]
m864,Shelf,13842,7203,[3],[0.025      0.499988   0.02703154 0.975      0.03630516 0.18333381]
m865,Shelf,11107,5797,[3],[0.02500066 0.72293967 0.02798544 0.975      0.04161187 0.2576538 ]
m866,Shelf,9827,5138,[3],[0.02500066 0.936972   0.02890097 0.975      0.04670586 0.32899982]
m868,Shelf,10028,5074,[3],[0.02567473 0.387727   0.08107832 0.975      0.025      0.197727  ]
D00027,Ship,13173,9630,[3],[-0.69596475  1.010452   -0.4010355   0.29985513 -0.19650462  0.17851913]
D00042,Ship,11190,5913,[3],[-1.00207125  0.96396125 -0.2007805   0.25286125 -0.42212124  0.203394  ]
D00099,Ship,20728,10364,[3],[-0.91274051  0.90115713 -0.25091318  0.44163006 -0.11337958  0.18283486]
D00292,Ship,13205,9651,[3],[-0.70031337  1.00606906 -0.40821113  0.29433375 -0.179995    0.174087  ]
D00467,Ship,8918,6011,[3],[-1.01093465  0.93574661 -0.19228913  0.15044237 -0.09363062  0.10025112]
D00647,Ship,17893,8997,[3],[-0.97273596  0.97428097 -0.21987324  0.16651534 -0.13744865  0.12057959]
D00791,Ship,13177,9632,[3],[-0.98483856  0.72062925 -0.30335313  0.4034365  -0.1774935   0.18409538]
D00896,Ship,18059,9512,[3],[-1.13563125  0.74981778 -0.44470663  0.32425946 -0.25915169  0.25036837]
D00935,Ship,12988,6518,[3],[-0.89824753  0.86242731 -0.10661279  0.17948701 -0.05574741  0.0850296 ]
D00949,Ship,10392,5336,[3],[-1.008355    0.92969112 -0.23578025  0.51340975 -0.20147837  0.384974  ]
m1427,Ship,14820,7826,[3],[0.05638674 0.97016653 0.02565319 0.219739   0.03545865 0.17103572]
m1428,Ship,15757,8364,[3],[0.04078014 0.97063924 0.02597992 0.239868   0.03084462 0.14049638]
m1429,Ship,12817,6819,[3],[0.03337257 0.97084318 0.02546879 0.3016013  0.02560183 0.13177858]
m1430,Ship,13782,7395,[3],[0.04965129 0.97163939 0.02592695 0.36705377 0.02512994 0.13877506]
m1431,Ship,17112,9024,[3],[0.05313741 0.97127009 0.02551352 0.318517   0.02992524 0.17176776]
m1432,Ship,10438,5471,[3],[0.04235057 0.97072419 0.02621184 0.26205556 0.02896808 0.11546007]
m1433,Ship,9788,5457,[3],[0.03330413 0.97109948 0.02536473 0.313262   0.03616178 0.18426744]
m1434,Ship,15899,8020,[3],[0.04166131 0.4650615  0.02931095 0.26706048 0.03120859 0.94701794]
m1435,Ship,13210,9645,[3],[0.02543725 0.21872463 0.026486   0.40199487 0.0268235  0.96400094]
m1436,Ship,17602,8836,[3],[0.02804834 0.15317295 0.02552573 0.20597616 0.02794475 0.97401711]
m1437,Ship,12025,6395,[3],[0.03688696 0.96754205 0.02570644 0.284961   0.02827361 0.12409772]
m1438,Ship,16226,8365,[3],[0.02619313 0.97499731 0.02503842 0.19267128 0.025      0.18787675]
m1439,Ship,19464,9744,[3],[0.06772352 0.97420707 0.02622709 0.24395823 0.02670023 0.12063314]
m1440,Ship,12261,7536,[3],[0.02788352 0.97216025 0.026229   0.221908   0.025      0.26217088]
m1441,Ship,10299,6668,[3],[0.0262025  0.95468975 0.0250755  0.424429   0.02602613 0.2388325 ]
m1447,Ship,10594,5636,[3],[0.02678311 0.12009377 0.025102   0.1773025  0.02507462 0.97481475]
m1448,Ship,12533,6333,[3],[0.02516133 0.18592567 0.05984179 0.84101193 0.0302146  0.65751312]
m1449,Ship,20398,10199,[3],[0.02759307 0.22118257 0.02672927 0.83486965 0.06945323 0.97105496]
m1450,Ship,17506,9000,[3],[0.02504715 0.23746002 0.02502427 0.843388   0.025      0.96832866]
m1451,Ship,15871,8012,[3],[0.02842635 0.17806101 0.02589961 0.96405389 0.02512825 0.68476407]
m1452,Ship,23145,11755,[3],[0.02806014 0.57961145 0.02511847 0.975      0.02833588 0.15776005]
m1454,Ship,17458,8755,[3],[0.04465471 0.61772266 0.03541496 0.73171633 0.03896182 0.96114732]
m1455,Ship,21502,10777,[3],[0.0679592  0.36616754 0.03230852 0.67970733 0.04171067 0.95468036]
m1456,Ship,10916,5503,[3],[0.03412065 0.87372336 0.02757725 0.95556302 0.03266834 0.26244866]
m1457,Ship,15665,8056,[3],[0.02864787 0.37154912 0.02511537 0.57372538 0.02513337 0.94300169]
m1458,Ship,16657,8526,[3],[0.04324922 0.974859   0.02512363 0.87157485 0.02798335 0.55183068]
m1459,Ship,28664,14587,[3],[0.03842    0.93546319 0.034956   0.62725178 0.02700126 0.40343781]
m1460,Ship,26138,13208,[3],[0.02766546 0.6752243  0.02508416 0.518839   0.02725875 0.973372  ]
m1462,Ship,20844,10634,[3],[0.03015275 0.54320606 0.0251655  0.49577275 0.02522293 0.97447143]
m1463,Ship,10928,5483,[3],[0.02561801 0.975      0.02557652 0.16244069 0.02500003 0.12240994]
m1464,Ship,16364,8341,[3],[0.05359084 0.17710575 0.076959   0.2878803  0.02906431 0.97184454]
