File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
m106,Quadruped,16246,8125,[3],[-0.096509   0.0925566 -0.375023   0.28407   -0.536097   0.463903 ]
m107,Quadruped,17306,8678,[3],[-0.109141  0.109176 -0.32184   0.437755 -0.489395  0.510605]
m109,Quadruped,28200,14128,[3],[-0.232118  0.221968 -0.459693  0.422883 -0.650712  0.349288]
m110,Quadruped,13640,6822,[3],[-0.231426  0.23336  -0.376394  0.354806 -0.466306  0.533694]
m111,Quadruped,28670,14361,[3],[-0.187137  0.187728 -0.294051  0.316573 -0.524658  0.475342]
m273,Quadruped,9588,4808,[3],[-0.100014  0.100101 -0.153739  0.152796 -0.537121  0.462879]
m276,Quadruped,9837,4940,[3],[-0.0595325  0.0594441 -0.209982   0.133517  -0.422901   0.577099 ]
m277,Quadruped,12995,6523,[3],[-0.0984846  0.145587  -0.376676   0.376685  -0.436229   0.563771 ]
m278,Quadruped,24504,12296,[3],[-0.103455   0.0696595 -0.498754   0.501246  -0.449728   0.529416 ]
m279,Quadruped,19892,9960,[3],[-0.129408  0.101934 -0.47605   0.473751 -0.528935  0.471065]
m280,Quadruped,14263,7307,[3],[-0.108924  0.104182 -0.374921  0.384816 -0.553695  0.446305]
m282,Quadruped,11889,6016,[3],[-0.182677  0.253514 -0.499138  0.500862 -0.419861  0.541636]
m86,Quadruped,10172,5285,[3],[-0.0966324  0.0902044 -0.466038   0.416294  -0.446359   0.553641 ]
m87,Quadruped,17013,8589,[3],[-0.123436  0.145646 -0.425849  0.497419 -0.569448  0.430552]
m88,Quadruped,21600,10808,[3],[-0.1164    0.116643 -0.28434   0.375973 -0.417617  0.582383]
m90,Quadruped,12576,6323,[3],[-0.23755   0.237092 -0.415551  0.30404  -0.487081  0.512919]
m91,Quadruped,9746,4910,[3],[-0.147775  0.147623 -0.345128  0.445308 -0.465524  0.534476]
m92,Quadruped,10858,5461,[3],[-0.138215  0.137907 -0.355567  0.356575 -0.518992  0.481008]
m93,Quadruped,25894,12993,[3],[-0.124398  0.120056 -0.360915  0.278976 -0.506741  0.493259]
m94,Quadruped,13901,7144,[3],[-0.107814  0.106296 -0.312638  0.275343 -0.589156  0.410844]
m95,Quadruped,19874,9939,[3],[-0.114371  0.117458 -0.237817  0.223756 -0.537217  0.462783]
m96,Quadruped,10035,5164,[3],[-0.123628  0.123654 -0.279907  0.310633 -0.328063  0.671937]
m97,Quadruped,18910,9537,[3],[-0.126217  0.12637  -0.322818  0.267691 -0.568485  0.431515]
m98,Quadruped,20535,10363,[3],[-0.12601   0.125988 -0.300349  0.266312 -0.421655  0.578345]
m99,Quadruped,10691,5354,[3],[-0.159706  0.164086 -0.282929  0.264763 -0.4764    0.5236  ]
D00134,RectangleTable,11517,5830,[3],[-0.366868   0.0773668 -0.294859   0.288461  -0.509614   0.490386 ]
D00187,RectangleTable,10622,6042,[3],[-0.277686  0.290257 -0.553286  0.318152 -0.501791  0.498209]
D00188,RectangleTable,19484,9762,[3],[-0.229708  0.111639 -0.233016  0.233033 -0.499999  0.500001]
D00230,RectangleTable,19253,10453,[3],[-0.256787  0.514039 -0.499243  0.498829 -0.49807   0.50193 ]
D00243,RectangleTable,16138,8175,[3],[-0.419132  0.193233 -0.182964  0.292178 -0.501555  0.498445]
D00295,RectangleTable,15532,7776,[3],[-0.40476   0.472371 -0.413772  0.363538 -0.509126  0.490874]
D00302,RectangleTable,29032,14576,[3],[-0.159569  0.348357 -0.249816  0.247643 -0.485976  0.514024]
D00317,RectangleTable,13493,7313,[3],[-0.290367   0.0212577 -0.498096   0.492753  -0.490022   0.509978 ]
D00418,RectangleTable,14536,10485,[3],[-0.371229   0.0223963 -0.502528   0.497472  -0.48754    0.512445 ]
D00421,RectangleTable,21566,10795,[3],[-0.160287  0.111275 -0.19782   0.190444 -0.499749  0.500251]
D00505,RectangleTable,11184,5614,[3],[-0.0768869  0.184821  -0.2795     0.279845  -0.492732   0.507268 ]
D00530,RectangleTable,12516,6308,[3],[-0.418562  0.280675 -0.501153  0.49881  -0.497341  0.502659]
D00571,RectangleTable,18513,9311,[3],[-0.357886  0.543234 -0.513116  0.486884 -0.465019  0.469121]
D00678,RectangleTable,19558,9849,[3],[-0.363621  0.448076 -0.357146  0.642854 -0.501986  0.49582 ]
D00714,RectangleTable,28104,14084,[3],[-0.123299  0.259839 -0.260542  0.258173 -0.508946  0.491054]
D00766,RectangleTable,10652,5959,[3],[-0.358606   0.0152476 -0.500459   0.499541  -0.499824   0.500176 ]
D00944,RectangleTable,16654,8345,[3],[-0.485933  0.238322 -0.492494  0.506293 -0.498769  0.501231]
D00954,RectangleTable,21081,10664,[3],[-0.454344  0.402296 -0.427699  0.572301 -0.391898  0.389409]
m763,RectangleTable,20685,10804,[3],[-0.235868  0.353406 -0.562676  0.437324 -0.53886   0.451442]
m764,RectangleTable,16083,8220,[3],[-0.38639   0.30619  -0.477301  0.522699 -0.4387    0.286688]
m765,RectangleTable,9351,4993,[3],[-0.276467  0.429958 -0.347202  0.427029 -0.49977   0.50023 ]
m870,RectangleTable,17196,8600,[3],[-0.142692  0.297668 -0.279258  0.279129 -0.502397  0.497603]
m871,RectangleTable,10094,5150,[3],[-0.277528  0.277525 -0.441772  0.36978  -0.360296  0.639704]
m872,RectangleTable,11472,5786,[3],[-0.249745  0.113341 -0.22407   0.225103 -0.500082  0.499918]
m873,RectangleTable,16352,8283,[3],[-0.407608  0.206527 -0.325827  0.319635 -0.618549  0.381451]
m874,RectangleTable,18114,9275,[3],[-0.229175  0.124033 -0.214755  0.21629  -0.501578  0.498422]
m875,RectangleTable,23490,12057,[3],[-0.153808  0.131254 -0.188085  0.183988 -0.498239  0.501761]
m876,RectangleTable,10944,5602,[3],[-0.433741  0.228766 -0.5       0.5      -0.500002  0.499998]
m877,RectangleTable,12716,6372,[3],[-0.225652  0.101361 -0.501771  0.498229 -0.500978  0.498999]
m878,RectangleTable,10670,5416,[3],[-0.376043  0.510945 -0.498686  0.501314 -0.497756  0.499649]
m879,RectangleTable,18000,9194,[3],[-0.15237   0.226268 -0.248556  0.248851 -0.499836  0.500164]
m881,RectangleTable,16924,8569,[3],[-0.162756  0.163826 -0.445261  0.255228 -0.49604   0.50396 ]
m882,RectangleTable,11456,5790,[3],[-0.449363   0.0645315 -0.410134   0.41573   -0.501104   0.498896 ]
m883,RectangleTable,27048,13534,[3],[-0.356768  0.387592 -0.500158  0.499842 -0.499833  0.500128]
m886,RectangleTable,19025,9805,[3],[-0.131648  0.333228 -0.363355  0.361436 -0.49996   0.50004 ]
m887,RectangleTable,12972,6518,[3],[-0.173847  0.158457 -0.368075  0.400429 -0.490868  0.509132]
m888,RectangleTable,12000,6010,[3],[-0.291365  0.241105 -0.25098   0.251623 -0.499261  0.500739]
m889,RectangleTable,10928,5466,[3],[-0.113437  0.507726 -0.323327  0.290229 -0.565076  0.434924]
m890,RectangleTable,13106,6581,[3],[-0.320217  0.338863 -0.281566  0.341596 -0.506049  0.493951]
m891,RectangleTable,14284,7152,[3],[-0.196169  0.181542 -0.290023  0.288167 -0.49611   0.50389 ]
m892,RectangleTable,25242,12968,[3],[-0.175018  0.158823 -0.283978  0.270931 -0.492128  0.507872]
m893,RectangleTable,23132,11604,[3],[-0.284981  0.285648 -0.484949  0.467992 -0.499212  0.500788]
m894,RectangleTable,18300,9268,[3],[-0.114785  0.342968 -0.502048  0.496754 -0.500938  0.499062]
m895,RectangleTable,17908,9072,[3],[-0.258856   0.0865891 -0.311487   0.311248  -0.497948   0.502052 ]
m896,RectangleTable,26468,13498,[3],[-0.407306  0.407152 -0.650137  0.349863 -0.407395  0.407325]
m897,RectangleTable,24008,12188,[3],[-0.111356  0.111355 -0.392146  0.241579 -0.500007  0.499993]
m898,RectangleTable,29376,14802,[3],[-0.193245  0.209571 -0.23661   0.236841 -0.499991  0.500009]
m901,RectangleTable,15536,7778,[3],[-0.472567  0.404762 -0.413879  0.363528 -0.509124  0.490876]
m902,RectangleTable,16068,8046,[3],[-0.213612  0.217281 -0.311236  0.348164 -0.499117  0.500883]
m904,RectangleTable,25928,13184,[3],[-0.17589   0.175886 -0.186434  0.186444 -0.385988  0.614012]
m905,RectangleTable,11110,5681,[3],[-0.539571  0.149598 -0.500405  0.499595 -0.497738  0.496794]
m906,RectangleTable,13300,6672,[3],[-0.138254  0.199861 -0.229891  0.388607 -0.551204  0.448796]
m907,RectangleTable,19008,9817,[3],[-0.22862   0.229973 -0.203899  0.256392 -0.499721  0.500279]
m908,RectangleTable,29376,14802,[3],[-0.193245  0.209571 -0.23661   0.236841 -0.499991  0.500009]
m910,RectangleTable,10000,5301,[3],[-0.400179  0.336074 -0.273412  0.474522 -0.494739  0.505261]
m912,RectangleTable,10016,5018,[3],[-0.273021  0.195317 -0.252674  0.254048 -0.500305  0.499695]
m913,RectangleTable,27758,13889,[3],[-0.343012  0.347136 -0.298994  0.616179 -0.509304  0.490696]
m914,RectangleTable,9452,4853,[3],[-0.0869062  0.190532  -0.183515   0.190202  -0.49656    0.50344  ]
m915,RectangleTable,11216,5618,[3],[-0.248045  0.233688 -0.27694   0.400514 -0.500285  0.499715]
m917,RectangleTable,18754,9387,[3],[-0.189903  0.236575 -0.323893  0.32301  -0.500281  0.499719]
m919,RectangleTable,25626,12840,[3],[-0.758239  0.241761 -0.46055   0.452862 -0.464924  0.467242]
m920,RectangleTable,18226,9577,[3],[-0.542264  0.159517 -0.50089   0.49911  -0.507316  0.492501]
D00015,Rocket,14948,7484,[3],[-0.14922   0.148801 -0.148918  0.149102 -0.373434  0.626566]
D00343,Rocket,11728,5913,[3],[-0.0846383  0.084638  -0.0855713  0.0837045 -0.391941   0.608059 ]
D00346,Rocket,12574,6347,[3],[-0.0952025  0.0952381 -0.0939385  0.0958475 -0.726372   0.273628 ]
D00354,Rocket,17526,8867,[3],[-0.163381  0.163346 -0.181193  0.192276 -0.531954  0.468046]
D00426,Rocket,22406,11259,[3],[-0.0554742  0.0542447 -0.0955789  0.0948822 -0.481344   0.518656 ]
D00428,Rocket,11104,5558,[3],[-0.0935284  0.0798475 -0.0844768  0.0843711 -0.528145   0.471855 ]
D00433,Rocket,13048,6542,[3],[-0.166773  0.166255 -0.166915  0.166106 -0.588751  0.411249]
D00437,Rocket,11028,5639,[3],[-0.0692989  0.0709206 -0.0768901  0.0995454 -0.579109   0.420891 ]
D00472,Rocket,14904,7512,[3],[-0.0859408  0.0859408 -0.0858895  0.0859909 -0.40352    0.59648  ]
D00485,Rocket,12718,6443,[3],[-0.119031  0.113474 -0.118409  0.119463 -0.455158  0.544842]
D00528,Rocket,15370,7693,[3],[-0.124213  0.127938 -0.126035  0.125977 -0.540059  0.459941]
D00585,Rocket,16804,8414,[3],[-0.159058  0.15751  -0.160933  0.162137 -0.429724  0.570276]
D00614,Rocket,14402,7457,[3],[-0.0824148  0.0823751 -0.0856524  0.0782779 -0.449234   0.550766 ]
D00697,Rocket,14898,7451,[3],[-0.121099  0.120838 -0.121007  0.12093  -0.453088  0.546912]
D00764,Rocket,11056,5546,[3],[-0.0619767  0.0619763 -0.0619762  0.0619774 -0.337939   0.662061 ]
D00851,Rocket,11104,5558,[3],[-0.0798484  0.0935275 -0.0843713  0.0844764 -0.471856   0.528144 ]
D00942,Rocket,11520,5762,[3],[-0.107161  0.107161 -0.107161  0.107161 -0.563094  0.436906]
D00083,RoundTable,17658,8881,[3],[-0.501134  0.498866 -0.502656  0.497184 -0.251242  0.61861 ]
D00107,RoundTable,13920,7522,[3],[-0.50531   0.49469  -0.269664  0.663576 -0.482228  0.471669]
D00194,RoundTable,13318,7022,[3],[-0.52847   0.465249 -0.49773   0.50227  -0.368934  0.290399]
D00344,RoundTable,13526,6781,[3],[-0.0718082  0.44266   -0.5018     0.4982    -0.500127   0.496957 ]
D00401,RoundTable,23188,12234,[3],[-0.164567  0.478598 -0.504133  0.495867 -0.496917  0.501641]
D00407,RoundTable,10723,5652,[3],[-0.210624  0.129767 -0.510277  0.488364 -0.50062   0.49938 ]
D00501,RoundTable,13572,6796,[3],[-0.378635   0.0594687 -0.500768   0.499232  -0.49974    0.50026  ]
D00503,RoundTable,13052,6574,[3],[-0.35551   0.35549  -0.355562  0.355708 -0.365421  0.634579]
D00524,RoundTable,20776,10398,[3],[-0.22414   0.59305  -0.504311  0.494873 -0.505112  0.494888]
D00581,RoundTable,15084,7668,[3],[-0.490568  0.321203 -0.495078  0.504922 -0.554665  0.348629]
D00646,RoundTable,9280,4801,[3],[-0.345513  0.122089 -0.5       0.5      -0.500001  0.499999]
D00649,RoundTable,10720,5370,[3],[-0.021021  0.507695 -0.5       0.5      -0.5       0.5     ]
D00756,RoundTable,10320,5162,[3],[-0.310625  0.310629 -0.310626  0.310629 -0.587829  0.412171]
D00827,RoundTable,11530,5779,[3],[-0.498803  0.500873 -0.500054  0.499946 -0.322443  0.367843]
D00866,RoundTable,15994,8049,[3],[-0.430502  0.54576  -0.412779  0.409396 -0.579519  0.420481]
D00909,RoundTable,11014,5543,[3],[-0.499697  0.500303 -0.501954  0.498045 -0.51107   0.433499]
D00948,RoundTable,10376,5196,[3],[-0.407834  0.407836 -0.407834  0.407836 -0.426122  0.573878]
m921,RoundTable,9280,4801,[3],[-0.345513  0.122089 -0.5       0.5      -0.499999  0.500001]
m922,RoundTable,18464,9242,[3],[-0.385458  0.174134 -0.498769  0.501206 -0.500272  0.499728]
m923,RoundTable,18762,9399,[3],[-0.44542    0.0525937 -0.500084   0.499916  -0.499535   0.500338 ]
m924,RoundTable,10725,5654,[3],[-0.210509  0.129847 -0.488374  0.51026  -0.499463  0.500537]
m925,RoundTable,11689,6144,[3],[-0.338334  0.375139 -0.42854   0.516081 -0.493535  0.506465]
m926,RoundTable,11656,6130,[3],[-0.544431  0.446147 -0.512887  0.487113 -0.340647  0.532924]
m927,RoundTable,19102,9569,[3],[-0.284072   0.0446313 -0.500356   0.499644  -0.501153   0.498725 ]
m928,RoundTable,20447,10584,[3],[-0.578368  0.402512 -0.500177  0.499823 -0.573862  0.390876]
m929,RoundTable,14316,7543,[3],[-0.385877  0.550088 -0.499484  0.500516 -0.382978  0.396174]
m930,RoundTable,12414,6219,[3],[-0.314768  0.324656 -0.321871  0.317539 -0.404875  0.595125]
m931,RoundTable,19352,9686,[3],[-0.440105  0.448335 -0.44554   0.445004 -0.313659  0.686341]
m933,RoundTable,18720,9366,[3],[-0.5       0.5      -0.499927  0.499927 -0.215367  0.405475]
m934,RoundTable,14060,7040,[3],[-0.631996  0.258071 -0.431728  0.433792 -0.473538  0.526462]
m935,RoundTable,11714,5884,[3],[-0.449403  0.429564 -0.441328  0.444141 -0.496336  0.503664]
m937,RoundTable,33236,16620,[3],[-0.501829  0.497998 -0.502782  0.497218 -0.354095  0.462992]
m938,RoundTable,11172,5596,[3],[-0.438537  0.44051  -0.446436  0.432098 -0.689452  0.310548]
D00057,Shelf,10912,5698,[3],[-0.113386  0.132331 -0.313267  0.364226 -0.494514  0.505486]
D00074,Shelf,9920,5068,[3],[-0.1821     0.0909455 -0.378096   0.3763    -0.378578   0.621422 ]
D00129,Shelf,22224,11192,[3],[-0.159349  0.149547 -0.546262  0.453738 -0.454617  0.439821]
D00171,Shelf,20806,10924,[3],[-0.145154  0.123503 -0.316059  0.203509 -0.547171  0.452829]
D00198,Shelf,9552,5014,[3],[-0.078588  0.184673 -0.345835  0.534463 -0.498865  0.501135]
D00242,Shelf,19229,10116,[3],[-0.133425  0.299513 -0.573962  0.426038 -0.491104  0.467868]
D00337,Shelf,13823,7353,[3],[-0.0664383  0.19262   -0.39629    0.533162  -0.503869   0.496131 ]
D00352,Shelf,14474,7239,[3],[-0.104467  0.124163 -0.274396  0.379581 -0.488321  0.511679]
D00468,Shelf,11767,6242,[3],[-0.17984   0.246557 -0.558973  0.441027 -0.414652  0.582289]
D00592,Shelf,20032,10038,[3],[-0.115997  0.111188 -0.464834  0.450908 -0.517627  0.482373]
D00691,Shelf,17474,11867,[3],[-0.0935912  0.050967  -0.24824    0.289776  -0.507596   0.492404 ]
D00725,Shelf,9560,4824,[3],[-0.221249  0.236825 -0.415417  0.405795 -0.401343  0.598657]
D00772,Shelf,13334,6760,[3],[-0.100324   0.0891784 -0.438306   0.437602  -0.498842   0.501158 ]
D00781,Shelf,19575,10025,[3],[-0.229529  0.253555 -0.405059  0.425203 -0.478638  0.521362]
D00818,Shelf,19980,10178,[3],[-0.124703   0.0989181 -0.417052   0.417902  -0.547562   0.452438 ]
D00881,Shelf,28437,14459,[3],[-0.0876176  0.086086  -0.403657   0.400011  -0.502394   0.497606 ]
D00887,Shelf,11618,5964,[3],[-0.0644737  0.073425  -0.2549     0.273427  -0.497969   0.502031 ]
D00917,Shelf,17394,8707,[3],[-0.0821784  0.213528  -0.229709   0.244192  -0.401262   0.598738 ]
D00956,Shelf,26686,13542,[3],[-0.0904682  0.127533  -0.357559   0.334291  -0.469272   0.530728 ]
m844,Shelf,14538,7331,[3],[-0.0963325  0.0934569 -0.45781    0.431317  -0.499229   0.500771 ]
m845,Shelf,19214,9844,[3],[-0.150342  0.105848 -0.397908  0.400773 -0.511587  0.488413]
m846,Shelf,11986,6050,[3],[-0.199983   0.0456351 -0.260518   0.357267  -0.414644   0.585356 ]
m847,Shelf,13946,7095,[3],[-0.114937  0.106693 -0.335768  0.338844 -0.521719  0.478281]
m849,Shelf,10066,5080,[3],[-0.0712062  0.0720208 -0.331088   0.33744   -0.501081   0.498919 ]
m850,Shelf,13142,6629,[3],[-0.0837094  0.0925603 -0.399173   0.426988  -0.500731   0.499269 ]
m851,Shelf,25959,13109,[3],[-0.140489  0.122171 -0.380238  0.371689 -0.577537  0.422463]
m852,Shelf,11162,5808,[3],[-0.149332  0.100464 -0.367212  0.363604 -0.536925  0.463075]
m853,Shelf,10163,5303,[3],[-0.0760844  0.107408  -0.422899   0.41303   -0.516663   0.483337 ]
m854,Shelf,33858,17030,[3],[-0.0575711  0.0906327 -0.49759    0.50241   -0.501575   0.498013 ]
m855,Shelf,8947,4844,[3],[-0.317302  0.220362 -0.472211  0.435513 -0.478596  0.521404]
m856,Shelf,23310,11671,[3],[-0.203912  0.186017 -0.403239  0.403644 -0.501692  0.498308]
m857,Shelf,10366,5211,[3],[-0.15232   0.15933  -0.332128  0.351242 -0.503652  0.496348]
m858,Shelf,18760,9862,[3],[-0.0554604  0.0554604 -0.263228   0.263228  -0.5        0.5      ]
m859,Shelf,17140,8768,[3],[-0.183877  0.130749 -0.336288  0.350593 -0.493961  0.506039]
m860,Shelf,18356,9192,[3],[-0.163391  0.16468  -0.399918  0.408544 -0.500858  0.499142]
m861,Shelf,12557,6324,[3],[-0.0623365  0.0595141 -0.496959   0.503041  -0.480072   0.497818 ]
m862,Shelf,9968,5028,[3],[-0.183317  0.248448 -0.569949  0.32511  -0.497947  0.502053]
m863,Shelf,12488,6514,[3],[-0.0567826  0.145313  -0.301156   0.297621  -0.509443   0.490557 ]
m864,Shelf,13842,7203,[3],[-0.0466338  0.121978  -0.252541   0.250454  -0.508647   0.491353 ]
m865,Shelf,11107,5797,[3],[-0.0700513  0.178505  -0.370928   0.367936  -0.48921    0.51079  ]
m866,Shelf,9827,5138,[3],[-0.0874941  0.229146  -0.511999   0.488001  -0.480111   0.486303 ]
m868,Shelf,10028,5074,[3],[-0.0987905  0.0991315 -0.203683   0.203175  -0.47678    0.52322  ]
D00027,Ship,13173,9630,[3],[-0.157805  0.24189  -0.103335  0.1029   -0.617201  0.382799]
D00042,Ship,11190,5913,[3],[-0.16676   0.119131 -0.14169   0.149391 -0.48273   0.51727 ]
D00099,Ship,20728,10364,[3],[-0.0760366  0.0766777 -0.144534   0.237974  -0.515126   0.484874 ]
D00292,Ship,13205,9651,[3],[-0.241851  0.157943 -0.103303  0.103067 -0.61648   0.38352 ]
D00467,Ship,8918,6011,[3],[-0.0515958  0.0479752 -0.073739   0.104416  -0.536673   0.463327 ]
D00647,Ship,17893,8997,[3],[-0.0662658  0.0661332 -0.0726064  0.118566  -0.513453   0.486547 ]
D00791,Ship,13177,9632,[3],[-0.157857  0.24214  -0.103308  0.10305  -0.6166    0.3834  ]
D00896,Ship,9380,4995,[3],[-0.142493  0.132644 -0.265056  0.174906 -0.421084  0.578916]
D00935,Ship,12988,6518,[3],[-0.0399057  0.039747  -0.120543   0.0354007 -0.498766   0.501234 ]
D00949,Ship,10392,5336,[3],[-0.101467  0.121945 -0.323247  0.083805 -0.463698  0.536302]
m1427,Ship,14820,7826,[3],[-0.0745619  0.074732  -0.174163   0.0451545 -0.533605   0.466395 ]
m1428,Ship,15757,8364,[3],[-0.0592597  0.058709  -0.0628147  0.17567   -0.502612   0.497388 ]
m1429,Ship,12817,6819,[3],[-0.0568998  0.0563861 -0.0598994  0.244393  -0.459381   0.540619 ]
m1430,Ship,13782,7395,[3],[-0.0616708  0.0615911 -0.32246    0.0522403 -0.459604   0.540396 ]
m1431,Ship,17112,9024,[3],[-0.0770242  0.0776082 -0.062181   0.27776   -0.477404   0.522596 ]
m1432,Ship,10438,5471,[3],[-0.0454153  0.0476768 -0.199091   0.0609537 -0.523858   0.476142 ]
m1433,Ship,9788,5457,[3],[-0.0790606  0.0789137 -0.245844   0.0731083 -0.473165   0.526835 ]
m1434,Ship,15899,8020,[3],[-0.141284  0.108884 -0.201817  0.21263  -0.508165  0.491835]
m1435,Ship,13210,9645,[3],[-0.241711  0.158009 -0.103259  0.10352  -0.616521  0.383479]
m1436,Ship,17602,8836,[3],[-0.0657374  0.0665628 -0.11902    0.0718512 -0.485765   0.514235 ]
m1437,Ship,12025,6395,[3],[-0.0516576  0.0524562 -0.0438342  0.235714  -0.440608   0.559392 ]
m1438,Ship,16226,8365,[3],[-0.114798   0.0780774 -0.0966127  0.0990145 -0.489058   0.510942 ]
m1439,Ship,19464,9744,[3],[-0.0513166  0.0523171 -0.161751   0.0765487 -0.517904   0.482096 ]
m1440,Ship,12261,7536,[3],[-0.0698772  0.0954876 -0.15377    0.116067  -0.591445   0.408555 ]
m1441,Ship,10299,6668,[3],[-0.113707  0.116193 -0.170131  0.263144 -0.52626   0.47374 ]
m1447,Ship,10594,5636,[3],[-0.0503352  0.0479055 -0.11006    0.0499982 -0.724925   0.275075 ]
m1448,Ship,12533,6333,[3],[-0.105385  0.106619 -0.233971  0.766029 -0.438449  0.377902]
m1449,Ship,20398,10199,[3],[-0.10822   0.106717 -0.58995   0.276229 -0.452063  0.547937]
m1450,Ship,17506,9000,[3],[-0.114296  0.109776 -0.706538  0.159474 -0.508257  0.491743]
m1451,Ship,15871,8012,[3],[-0.0798348  0.0797688 -0.330817   0.367026  -0.521428   0.478572 ]
m1452,Ship,23145,11755,[3],[-0.0703731  0.0642293 -0.285846   0.282634  -0.305453   0.694547 ]
m1454,Ship,17458,8755,[3],[-0.319627  0.319978 -0.260227  0.510813 -0.506843  0.493157]
m1455,Ship,21502,10777,[3],[-0.158185  0.155187 -0.457798  0.228911 -0.513369  0.486631]
m1456,Ship,10916,5503,[3],[-0.119145  0.119303 -0.307985  0.692015 -0.458628  0.419897]
m1457,Ship,15665,8056,[3],[-0.18198   0.188115 -0.284841  0.311507 -0.542524  0.457476]
m1458,Ship,16657,8526,[3],[-0.26109   0.269657 -0.399072  0.464037 -0.558074  0.441926]
m1459,Ship,28664,14587,[3],[-0.526965  0.153211 -0.210679  0.207808 -0.458597  0.541403]
m1460,Ship,9506,4892,[3],[-0.33958   0.347719 -0.363315  0.156647 -0.521204  0.478796]
m1462,Ship,9500,4916,[3],[-0.125876  0.424413 -0.277884  0.277587 -0.431348  0.568652]
m1463,Ship,10928,5483,[3],[-0.0512858  0.0512843 -0.0525478  0.0921314 -0.502781   0.497219 ]
m1464,Ship,16364,8341,[3],[-0.0597286  0.0688695 -0.159044   0.0707589 -0.456699   0.543301 ]
m1467,Ship,10382,5227,[3],[-0.0651545  0.0665472 -0.185634   0.0852654 -0.490854   0.509146 ]
m1468,Ship,18648,9493,[3],[-0.0737088  0.0898137 -0.106356   0.106456  -0.493261   0.506739 ]
m1469,Ship,14910,7646,[3],[-0.0508961  0.0509989 -0.148436   0.0995868 -0.443327   0.556673 ]
m1470,Ship,18149,9124,[3],[-0.057046   0.0483354 -0.049857   0.089278  -0.465201   0.534799 ]
m1471,Ship,11362,6558,[3],[-0.11803   0.233814 -0.22685   0.22688  -0.565755  0.434245]
m1670,Sign,9357,4965,[3],[-0.0231864  0.0215783 -0.137706   0.167891  -0.507237   0.492763 ]
m1671,Sign,14301,7343,[3],[-0.0272342  0.0267746 -0.16148    0.162169  -0.532072   0.467928 ]
m1672,Sign,14100,7273,[3],[-0.0487311  0.0401128 -0.249403   0.323127  -0.607545   0.392455 ]
m1673,Sign,16841,8552,[3],[-0.0239844  0.0244369 -0.117684   0.117924  -0.602326   0.397674 ]
m1674,Sign,20588,10315,[3],[-0.0274005  0.0285538 -0.286906   0.259694  -0.265239   0.734761 ]
m1675,Sign,12248,6262,[3],[-0.0177959  0.0113752 -0.149487   0.15316   -0.265194   0.734806 ]
m1676,Sign,11700,5864,[3],[-0.0195399  0.0221063 -0.111157   0.114797  -0.166915   0.833085 ]
m1678,Sign,23892,12138,[3],[-0.0123866  0.0141379 -0.116484   0.116265  -0.265346   0.734654 ]
m1679,Sign,14654,7365,[3],[-0.0260939  0.0360205 -0.0669354  0.0691453 -0.694243   0.305757 ]
m1680,Sign,15394,7703,[3],[-0.0225133   0.00727162 -0.22429     0.214708   -0.344778    0.655222  ]
m1682,Sign,22310,11245,[3],[-0.120146  0.101276 -0.650491  0.261352 -0.49274   0.50726 ]
m1683,Sign,12544,6324,[3],[-0.301658  0.128097 -0.394786  0.565253 -0.493688  0.506312]
m1684,Sign,10828,5420,[3],[-0.0496591  0.0376342 -0.480506   0.490894  -0.500894   0.499106 ]
m1685,Sign,16458,8317,[3],[-0.184663  0.187096 -0.468531  0.531469 -0.389246  0.396142]
D00059,Skyscraper,16040,8860,[3],[-0.119158  0.119157 -0.120173  0.120253 -0.511677  0.488323]
D00130,Skyscraper,10590,5507,[3],[-0.132601  0.102097 -0.127334  0.122482 -0.417802  0.582198]
D00641,Skyscraper,13525,6926,[3],[-0.0980759  0.109336  -0.0905722  0.184974  -0.449867   0.550133 ]
D00872,Skyscraper,11554,5888,[3],[-0.182971   0.0708842 -0.133977   0.135618  -0.376876   0.623124 ]
D00998,Skyscraper,15150,8766,[3],[-0.0949941  0.0947841 -0.094738   0.0950089 -0.213541   0.786459 ]
D00014,Spoon,12770,6399,[3],[-0.032501   0.0353748 -0.100407   0.100309  -0.746177   0.253823 ]
D00085,Spoon,9876,4943,[3],[-0.0388089  0.0415738 -0.0969467  0.097045  -0.315006   0.684994 ]
D00144,Spoon,10591,5345,[3],[-0.0410521  0.0418369 -0.103277   0.102908  -0.453882   0.546118 ]
D00157,Spoon,16421,8475,[3],[-0.0276955  0.0292117 -0.128059   0.127513  -0.462732   0.537268 ]
D00196,Spoon,12955,6526,[3],[-0.0417155  0.0287843 -0.0803642  0.0800707 -0.346677   0.653323 ]
D00338,Spoon,16999,8651,[3],[-0.0960098  0.107301  -0.10402    0.101574  -0.633338   0.366662 ]
D00422,Spoon,12800,6562,[3],[-0.0231991  0.0405008 -0.168381   0.168497  -0.606936   0.393064 ]
D00474,Spoon,13566,6864,[3],[-0.0298533  0.0228497 -0.0786993  0.079077  -0.436034   0.563966 ]
D00497,Spoon,9838,4921,[3],[-0.0445952  0.0298337 -0.0934693  0.0932929 -0.382722   0.617278 ]
D00517,Spoon,10180,5135,[3],[-0.0643333  0.0729946 -0.127026   0.126976  -0.263739   0.736261 ]
D00562,Spoon,11633,5893,[3],[-0.0263199  0.0217942 -0.0767194  0.0770245 -0.510043   0.489957 ]
